Date,Close,High,Low,Open,Volume
2010-01-04,85.02796173095703,85.0729760257919,83.66247278803299,84.30770439311652,118944600
2010-01-05,85.25300598144531,85.29052169537331,84.66779747837184,84.97541030511749,111579900
2010-01-06,85.31305694580078,85.52313127519342,85.10298261640813,85.17050405481456,116074400
2010-01-07,85.6731948852539,85.77823205783233,84.915421805284,85.15550758890559,131091100
2010-01-08,85.95826721191406,85.99578292890679,85.27552581058526,85.44808437092446,126402800
2010-01-11,86.07835388183594,86.37845686418345,85.71071799749453,86.34094685343875,106375700
2010-01-12,85.2755355834961,85.68817989723313,84.94541555323013,85.50811702804052,163333500
2010-01-13,85.99580383300781,86.2358895974757,85.05796792116506,85.49311943394703,161822000
2010-01-14,86.22836303710938,86.38591874271528,85.84572448115523,85.89824304969054,115718800
2010-01-15,85.26053619384766,86.16085636093338,84.93041612800474,86.07833206856867,212283100
2010-01-19,86.32594299316406,86.37846159035817,85.2230467279901,85.24555960458567,139172700
2010-01-20,85.44810485839844,85.8682535137993,84.76536329337203,85.74070920399491,216490200
2010-01-21,83.80500793457031,85.73319818256456,83.69997077896718,85.47060529355672,344859600
2010-01-22,81.9368667602539,83.83504618174176,81.8468324306139,83.42990028450798,345942400
2010-01-25,82.35700225830078,82.83717954831239,82.08691076105809,82.68712235640358,186937500
2010-01-26,82.0118637084961,82.88217808378711,81.80929369305862,82.03437085197854,211168800
2010-01-27,82.40203094482422,82.58959816136579,81.27662764557482,81.90685074558783,271863600
2010-01-28,81.4566650390625,82.71711656811183,80.96149071912994,82.67210228196215,316104000
2010-01-29,80.57136535644531,82.37951589815118,80.44382103520621,81.80931001177507,310677600
2010-02-01,81.82432556152344,81.83182985337703,80.6539078926529,81.14158382938146,187865000
2010-02-02,82.81465911865234,82.97221486270536,81.68925604047703,81.97436181703625,216327900
2010-02-03,82.40203094482422,82.88970685265173,82.1619451366149,82.43954095367422,172730700
2010-02-04,79.85857391357422,81.80176640926383,79.84356533940786,81.76425642203571,356715700
2010-02-05,80.02367401123047,80.18872834116664,78.4631135128605,79.94864255096331,493585800
2010-02-08,79.44596862792969,80.52635761124748,79.38594574572379,80.08369601010034,224166900
2010-02-09,80.44383239746094,81.14158270362958,79.73107350779331,80.37630521991045,337820500
2010-02-10,80.28624725341797,80.72890299509523,79.61100434534683,80.31625868534283,240511500
2010-02-11,81.12654876708984,81.21658306765453,79.7160457361505,80.18121436959119,223591600
2010-02-12,81.05905151367188,81.10406581533361,79.91114102851881,80.2712668900074,304622100
2010-02-16,82.3344955444336,82.41702556939421,80.89398083909717,81.67426106884521,159317500
2010-02-17,82.72462463378906,82.83716607839648,82.33448172236277,82.73212319909274,168845100
2010-02-18,83.21229553222656,83.38485410962447,82.55955977105044,82.58957120279254,193708600
2010-02-19,83.38487243652344,83.70748824353853,82.79966369916967,82.99473518631979,222684900
2010-02-22,83.39984893798828,83.71496033318708,83.15225896000592,83.69245319411493,132346900
2010-02-23,82.38700103759766,83.42987403371188,82.16942243583414,83.17478543280714,207497000
2010-02-24,83.14476776123047,83.27981634101755,82.42451057706445,82.63458487360097,176350700
2010-02-25,83.03223419189453,83.09225706061973,81.73427256926293,81.95934974083872,259634700
2010-02-26,83.08475494384766,83.36986071570058,82.612087719491,83.10726208918426,173589300
2010-03-01,83.94756317138672,84.03009318512119,83.40736879934131,83.42987594416057,147709700
2010-03-02,84.18014526367188,84.58529104573974,84.03009381435602,84.30769529209581,160992400
2010-03-03,84.25518798828125,84.75786670726824,84.04510791738986,84.39773516697961,150785000
2010-03-04,84.51026153564453,84.63030726899675,84.05259719440652,84.36770865831267,135770400
2010-03-05,85.71820068359375,85.78572212037359,84.85539051657645,85.05796627510803,176118800
2010-03-08,85.73321533203125,85.92078253657013,85.58316385803887,85.72571676519941,114631200
2010-03-09,85.87574768066406,86.27338914323623,85.4330919314899,85.4781062180919,154556700
2010-03-10,86.25840759277344,86.49098909645294,85.83825888313388,85.91328462069853,186088800
2010-03-11,86.61853790283203,86.64105077695302,85.79324329874096,86.0558362558476,160791100
2010-03-12,86.62602996826172,87.00866863695472,86.38594419506336,86.99366005632564,162074800
2010-03-15,86.64854431152344,86.7085671908322,85.98080552047985,86.47598568863181,146816800
2010-03-16,87.33877563476562,87.42129991947478,86.64852413166356,86.8886098688874,168673000
2010-03-17,87.8564453125,88.14155102249433,87.34626247387799,87.60135675523635,177468100
2010-03-18,87.81143951416016,87.98399809036769,87.45881234874223,87.8639580883227,196509100
2010-03-19,87.36698913574219,88.3614221596534,87.02797435061169,87.36698913574219,226641100
2010-03-22,87.83404541015625,87.99225571825842,86.81701280869748,86.86974766217556,184477800
2010-03-23,88.4518051147461,88.5271397989199,87.6758411995187,87.96212104611435,182941600
2010-03-24,88.02240753173828,88.46689205143589,87.07317992608407,88.12034781875221,196072600
2010-03-25,87.87922668457031,89.02432850890406,87.77375700657903,88.61751443050925,223396300
2010-03-26,87.82649993896484,88.45931806522798,87.47995585824927,88.04497450569862,205808500
2010-03-29,88.3840103149414,88.54221489469285,87.90939657568707,88.27100540149932,134513500
2010-03-30,88.44426727294922,88.76821157809502,88.07512330818655,88.48946693256609,145772500
2010-03-31,88.14293670654297,88.53468056293114,87.84912737733465,88.10526648580601,161078700
2010-04-01,88.7456283569336,89.08463736284091,88.21827398948247,88.7456283569336,161215200
2010-04-05,89.46885681152344,89.52912112312117,88.83603268455906,89.08464236828326,105847600
2010-04-06,89.67976379394531,89.83796833147566,89.11474512519389,89.21267962528398,110384200
2010-04-07,89.1675033569336,89.92086177951826,88.7531539254446,89.49898290212481,184576300
2010-04-08,89.47634887695312,89.62702396217176,88.59492118217463,88.85859539672374,158704000
2010-04-09,90.06401824951172,90.10168272895275,89.49899932886903,89.66473338421501,133006500
2010-04-12,90.20712280273438,90.44066778821332,90.07151807646743,90.17698778048974,110279000
2010-04-13,90.27490997314453,90.43311449751681,89.64962131895885,90.11670544877225,125043600
2010-04-14,91.29950714111328,91.29950714111328,90.4632788499188,90.60641303876763,161609000
2010-04-15,91.37484741210938,91.58578685922544,91.11870254941924,91.14883757724566,144615300
2010-04-16,89.92086791992188,91.37485000470471,89.46131879095063,91.05090563096546,366786700
2010-04-19,90.25988006591797,90.35028515509909,89.25038243457358,89.65719671438481,217947800
2010-04-20,91.06594848632812,91.14128891384303,90.30506074790294,90.82487406221634,157708000
2010-04-21,90.90022277832031,91.32963681503948,90.39546830721645,91.11869164549778,192910100
2010-04-22,91.17141723632812,91.28442212875369,89.74004109116295,90.2598544000524,115360300
2010-04-23,91.76659393310547,91.80426415589542,90.87763070335154,91.11117573884496,177335500
2010-04-26,91.4200210571289,92.00011011924347,91.32962174705084,91.7967001762334,143457300
2010-04-27,89.25790405273438,91.41250374764414,89.08462909507644,90.892690370007,355853300
2010-04-28,89.9359359741211,90.16194582397607,89.09970757639465,89.68733203648371,300674100
2010-04-29,91.0508804321289,91.23921999851214,90.45572671263776,90.47832654097697,193775000
2010-04-30,89.5064926147461,91.16388422763235,89.48389278667807,91.06594397578107,270000900
2010-05-03,90.66665649414062,90.91526607484707,89.8002934311031,89.93589813442782,182747900
2010-05-04,88.53466796875,89.6722406506937,88.0826541225498,89.65717601314311,360353400
2010-05-05,88.00733947753906,88.74563333431095,87.36698590398328,87.81146465877603,328973200
2010-05-06,85.08431243896484,88.142946167577,79.10264399654346,87.58546247637734,647356600
2010-05-07,83.8186264038086,85.70955115488394,82.42491502530164,84.85825854475439,637558800
2010-05-10,87.5101089477539,87.87925293097355,86.56841100753273,87.24642892635751,396159600
2010-05-11,87.2614974975586,88.4141348327942,86.5684092074084,86.68894355246289,317849800
2010-05-12,88.48194122314453,88.61001651856517,87.45737334578992,87.60804847344113,235607100
2010-05-13,87.38204193115234,88.65521950610287,87.30670723833715,88.24087007411642,234452500
2010-05-14,85.79998016357422,86.8848180033344,85.03155719218938,86.72661344298069,345601400
2010-05-17,85.84517669677734,86.27459070142642,84.20285535927134,86.0335162733369,325739800
2010-05-18,84.67745971679688,86.80192953279486,84.3987151238834,86.54578476542392,360556800
2010-05-19,84.19534301757812,84.95623092312117,83.14064002506365,84.20287246384923,394742700
2010-05-20,81.01614379882812,82.78653446914224,80.96340895324998,82.40232016697747,530418300
2010-05-21,82.19895935058594,82.402363648671,79.37386453030918,79.78821406968449,500909400
2010-05-24,81.14422607421875,82.40986831474117,81.06889138978713,81.75444449008327,269823000
2010-05-25,81.22710418701172,81.26477440688092,78.63554939659659,79.18550356927648,396505200
2010-05-26,80.73739624023438,82.47012238482928,80.49632184815454,81.72429938240519,349719300
2010-05-27,83.44197082519531,83.47210584832675,81.9503187923628,82.25919846870909,300870500
2010-05-28,82.39482116699219,83.41185399187613,82.0030715285217,83.35158393247002,297933500
2010-06-01,81.00859832763672,82.83172361218244,80.888064016325,81.62635176073347,277909400
2010-06-02,83.11805725097656,83.1255866987931,80.99358618968668,81.4230003697026,240243700
2010-06-03,83.40431213378906,83.66798643803753,82.55301916645298,83.3591124666804,226618300
2010-06-04,80.47374725341797,82.36467852184725,80.20253775883573,81.82225953268278,398475600
2010-06-07,79.47178649902344,81.0689085870463,79.41152218729498,80.76002884338516,264609100
2010-06-08,80.32311248779297,80.48131713654469,78.83899482154484,79.5320834963632,357774300
2010-06-09,79.8936538696289,81.57363974100889,79.5546391696679,80.79014638147841,268023300
2010-06-10,82.22908020019531,82.32701473457621,79.88613484026673,81.25724705994499,317890600
2010-06-11,82.62835693359375,82.68109179640452,81.45311956371442,81.50585442652519,214128200
2010-06-14,82.50025939941406,83.71316658045843,82.41738953628678,83.26114705515798,207196100
2010-06-15,84.37611389160156,84.45144855804288,82.93719704760588,83.08033693721102,238268700
2010-06-16,84.34600067138672,84.69254482470075,83.77344671267879,83.93918647027857,216374000
2010-06-17,84.48159790039062,84.62473781426918,83.66044012589651,84.58706760082715,263185800
2010-06-18,84.5732192993164,84.87599179112142,84.30071943667981,84.64891242226766,174006600
2010-06-21,84.33096313476562,85.68588507052068,83.86165672558502,85.62533406208829,213140700
2010-06-22,82.938232421875,84.70191074573773,82.8171245621977,84.33101034576758,239355400
2010-06-23,82.68084716796875,83.28639781539803,82.11314018755841,82.99119064758577,254639900
2010-06-24,81.3107681274414,82.37805990534952,81.09882513537798,82.27208840931779,268523600
2010-06-25,81.65138244628906,82.06769732004126,80.81874114875973,81.55297623384698,238726500
2010-06-28,81.39401245117188,81.99199761889095,81.09880538767932,81.77248363770202,169218600
2010-06-29,78.88098907470703,81.37890200973357,78.38140995271003,80.25105335739595,373649500
2010-06-30,78.1316146850586,79.38813637536049,77.87425120269906,78.66147218548464,284101700
2010-07-01,77.78346252441406,78.33602766781237,76.5496417665206,78.07866982568531,382924800
2010-07-02,77.35954284667969,78.28301387920607,76.9205204627859,78.04836348652019,233385200
2010-07-06,77.86669921875,79.00211329194546,77.11732177243047,78.44954256865057,256935300
2010-07-07,80.31917572021484,80.41757617427538,77.9802202004999,78.06348434432553,253769400
2010-07-08,81.11396789550781,81.2047973071403,80.16778969091303,80.99285431331322,210842100
2010-07-09,81.71951293945312,81.72708398158021,80.93986307574284,81.09124926820604,144999900
2010-07-12,81.77251434326172,81.93147160829136,81.10640688384979,81.44702876962556,131283600
2010-07-13,83.00634002685547,83.33181984687201,82.45376930970427,82.62029762925708,213025900
2010-07-14,82.99872589111328,83.3242113171573,82.40074077000858,82.74136250132864,184426800
2010-07-15,83.02147674560547,83.30911289668364,81.87849163537516,82.96849098685384,232337900
2010-07-16,80.73551940917969,82.6657200265332,80.57655634391303,82.57488481424011,282693400
2010-07-19,81.21236419677734,81.46972188326002,80.40243592606252,81.0306996077888,186709000
2010-07-20,82.11312866210938,82.17367967584349,80.09965874885914,80.13750818557955,258162400
2010-07-21,81.04583740234375,82.55972248001899,80.71278083725095,82.537015127856,264527000
2010-07-22,82.85493469238281,83.218269674326,81.99959165001476,82.00715691785781,274781300
2010-07-23,83.57403564453125,83.69514345811321,82.4537580500759,82.68840840921291,222020800
2010-07-26,84.44451141357422,84.52777555842555,83.48319688894549,83.71784723806459,184445700
2010-07-27,84.43694305419922,84.99707891949674,84.10388648698883,84.90624373525391,204855600
2010-07-28,83.8919677734375,84.52023165246257,83.61189687224181,84.26286811014478,163056200
2010-07-29,83.48322296142578,84.64134453330408,82.81711536959791,84.4142593809684,220149100
2010-07-30,83.46807861328125,83.91467786078927,82.4916274996926,82.63544270226708,220070600
2010-08-02,85.35283660888672,85.48908648779907,84.42936584903775,84.7699876588122,188263200
2010-08-03,84.94409942626953,85.36041439091953,84.6640285854945,85.14090611911182,146657300
2010-08-04,85.51179504394531,85.61776653181408,84.89867346770272,85.17873849635035,158171700
2010-08-05,85.42096710205078,85.4663875828519,84.83812386939316,84.96680271913382,140473800
2010-08-06,85.0727767944336,85.2090266909396,83.96007026880352,84.58076295843895,239728300
2010-08-09,85.5269546508789,85.67077561288389,85.0198044243549,85.47396889251094,120800400
2010-08-10,85.06522369384766,85.51939396133874,84.3007156786017,84.8002948878211,242916300
2010-08-11,82.73384094238281,83.78599085274215,82.59759102287511,83.75571245118326,273406900
2010-08-12,82.22667694091797,82.52188410864869,81.44702694537202,81.48487638739454,239542600
2010-08-13,81.98444366455078,82.47645746458306,81.8860432145496,81.9693073549403,158698500
2010-08-16,81.94658660888672,82.2115152963668,81.12908742322338,81.42429449998866,147895300
2010-08-17,82.95333862304688,83.558895026638,82.41591005799134,82.65056619626517,172270300
2010-08-18,83.10472869873047,83.55132206046447,82.43862129012231,82.91549304884039,182922100
2010-08-19,81.6589584350586,82.87763637599589,81.31833660498853,82.6732644329565,265847600
2010-08-20,81.39401245117188,81.70436159613236,80.80359832418677,81.41671979836177,209714200
2010-08-23,81.08370208740234,82.18126666511296,81.04585264333741,81.7800879680879,163490300
2010-08-24,79.88016510009766,80.5311363076757,79.45627902074999,80.19807965960841,280677800
2010-08-25,80.19052124023438,80.49329373705147,78.94156447831064,79.441143718071,272234800
2010-08-26,79.65309143066406,80.6749630305887,79.38815683715221,80.56899150319,224439500
2010-08-27,80.88689422607422,80.97015838182465,78.95668810642611,80.15265891173738,272649000
2010-08-30,79.71363067626953,80.92474356746922,79.70606540758487,80.67495110053322,167238600
2010-08-31,79.71363067626953,80.22078665384046,79.0929379182861,79.41842349716852,273933100
2010-09-01,82.09799194335938,82.21153448592852,80.73549875757048,80.78848450743426,256828100
2010-09-02,82.86254119873047,82.87767751590823,82.12073460666618,82.29483401679893,156112200
2010-09-03,83.9374008178711,84.0130939556624,83.22587261759716,83.67247194809343,212197300
2010-09-07,82.99120330810547,83.64974558484883,82.92308123207077,83.54377406100713,141973700
2010-09-08,83.57403564453125,83.90708646314195,83.11986546231107,83.15771490250067,149924400
2010-09-09,83.96007537841797,84.53535339589935,83.7329960537642,84.51264604093537,147017900
2010-09-10,84.38396453857422,84.48236499867657,83.92222908537724,84.1114647375067,127819000
2010-09-13,85.32256317138672,85.49665671982163,84.87596407428867,85.21659167885767,178503500
2010-09-14,85.26959991455078,85.75404280102818,84.83814278831265,85.15605734974817,209823600
2010-09-15,85.59508514404297,85.6934856197648,84.76244929750855,85.01980705324941,168608400
2010-09-16,85.57237243652344,85.6253581932173,85.04250909457043,85.33015100949228,199962900
2010-09-17,85.60433959960938,86.10659916669213,85.3684329698213,86.02288923884501,195836900
2010-09-20,86.91320037841797,87.10344904551177,85.62711753096679,85.90107607605613,214555200
2010-09-21,86.73819732666016,87.39264756955231,86.3805288109166,86.98171545138958,268389100
2010-09-22,86.31204223632812,87.08826030428071,86.06852409472016,86.60122402106478,191322400
